Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,PDB EXPDTA PH,Standard Value
CHEMBL3393607,-7.675,-0.207,-0.691,-1.664,-7.857,-2.658,-0.315,-1.127,-55.773,-10.764,0.833,-0.187,-99.184,-66.537,,10000.0
CHEMBL3403426,-7.004,-0.25,-0.76,-1.617,-7.004,-3.549,-0.249,-1.297,-41.725,-1.649,0.493,-0.068,-56.555,-43.374,,20000.0
CHEMBL3403427,-8.434,-0.312,-0.937,-1.963,-8.44,-3.268,-0.307,-1.434,-37.568,-13.458,0.517,-0.051,-64.179,-51.026,,5190.0
CHEMBL3403428,-8.953,-0.32,-0.971,-2.067,-8.953,-3.57,-0.391,-1.334,-39.723,-14.062,0.482,-0.046,-70.934,-53.786,,20000.0
CHEMBL3403429,-8.773,-0.313,-0.951,-2.025,-8.829,-4.24,-0.204,-1.183,-39.712,-11.028,0.487,-0.049,-62.598,-50.74,,6850.0
CHEMBL3403430,-8.976,-0.31,-0.951,-2.055,-9.027,-3.944,-0.454,-1.32,-37.041,-13.358,0.577,-0.031,-65.386,-50.399,,20000.0
CHEMBL3403431,-8.817,-0.294,-0.913,-2.003,-8.817,-3.461,-0.278,-1.634,-31.249,-14.976,0.41,-0.045,-54.435,-46.225,,20000.0
CHEMBL3403432,-9.117,-0.326,-0.989,-2.105,-9.176,-4.091,-0.217,-1.873,-46.877,-7.21,0.43,0.0,-74.398,-54.087,,20000.0
CHEMBL3403433,-7.262,-0.259,-0.788,-1.676,-7.298,-3.163,-0.16,-1.899,-39.714,-5.556,0.743,0.0,-62.612,-45.27,,20000.0
CHEMBL3403434,-6.721,-0.259,-0.766,-1.578,-6.724,-3.51,0.0,-1.54,-42.778,-0.664,0.565,0.0,-59.055,-43.442,,20000.0
CHEMBL3403435,-8.778,-0.382,-1.085,-2.123,-9.005,-3.167,-0.479,-2.65,-30.822,-11.257,0.521,0.0,-64.705,-42.079,,20000.0
CHEMBL3403436,-8.382,-0.364,-1.036,-2.027,-8.412,-2.943,-0.388,-2.411,-34.708,-9.683,0.518,0.0,-63.117,-44.391,,830.0
CHEMBL3403437,-7.422,-0.285,-0.846,-1.743,-7.82,-3.459,0.0,-1.9,-38.386,-7.612,0.6,0.0,-64.897,-45.998,,2570.0
CHEMBL3403438,-8.653,-0.32,-0.961,-2.014,-8.739,-3.166,-0.426,-2.839,-41.322,-5.361,0.562,0.0,-62.327,-46.683,,20000.0
CHEMBL3403439,-8.572,-0.33,-0.977,-2.013,-8.594,-1.971,-0.459,-2.272,-39.587,-15.318,0.386,0.0,-75.194,-54.905,,530.0
CHEMBL3403440,-8.255,-0.317,-0.941,-1.939,-8.277,-2.123,-0.432,-2.123,-40.428,-14.196,0.552,0.0,-76.796,-54.624,,16.0
CHEMBL3403441,-8.068,-0.31,-0.919,-1.895,-8.091,-3.313,-0.286,-2.009,-39.043,-7.214,0.552,0.0,-66.247,-46.256,,24.0
CHEMBL3403442,-8.864,-0.341,-1.01,-2.082,-9.072,-3.352,-0.336,-2.84,-36.472,-8.669,0.603,-0.022,-63.539,-45.141,,1140.0
CHEMBL3403443,-8.738,-0.324,-0.971,-2.034,-8.768,-3.389,-0.479,-1.964,-32.352,-11.451,0.399,0.0,-62.592,-43.802,,104.0
CHEMBL3403444,-8.958,-0.407,-1.141,-2.19,-8.98,-2.615,-0.527,-2.816,-34.393,-12.02,0.501,0.0,-68.702,-46.413,,4700.0
CHEMBL3403445,-7.741,-0.276,-0.839,-1.787,-7.763,-3.397,0.0,-1.207,-43.508,-9.847,0.614,-0.121,-74.926,-53.355,,410.0
CHEMBL3403446,-8.437,-0.301,-0.915,-1.948,-8.46,-4.382,-0.217,-1.46,-45.921,-4.788,0.614,0.0,-71.461,-50.709,,20000.0
CHEMBL3403447,-8.91,-0.307,-0.944,-2.04,-8.935,-3.178,-0.417,-1.859,-45.649,-12.563,0.686,0.0,-87.23,-58.212,,1193000.0
CHEMBL3403448,-8.676,-0.28,-0.879,-1.957,-8.698,-3.372,-0.304,-1.65,-51.786,-10.59,0.806,0.0,-92.034,-62.375,,228000.0
CHEMBL3403449,-7.892,-0.263,-0.817,-1.793,-7.904,-3.152,-0.159,-1.526,-41.187,-11.795,0.76,0.0,-71.612,-52.982,,333000.0
CHEMBL3403450,-8.994,-0.3,-0.932,-2.043,-9.006,-3.432,-0.433,-1.769,-46.239,-11.411,0.652,0.0,-82.24,-57.65,,403000.0
CHEMBL3403451,-9.525,-0.298,-0.945,-2.133,-9.542,-4.133,-0.454,-1.664,-40.958,-12.159,0.581,0.0,-74.167,-53.117,,3012000.0
CHEMBL3403452,-9.186,-0.287,-0.911,-2.057,-9.203,-3.849,-0.449,-1.366,-45.991,-12.104,0.576,0.0,-83.046,-58.095,,1081000.0
CHEMBL3403453,-10.224,-0.32,-1.014,-2.29,-10.224,-4.151,-0.436,-1.904,-45.052,-13.836,0.595,0.0,-93.17,-58.889,,42000.0
CHEMBL3403454,-9.737,-0.295,-0.946,-2.165,-9.811,-4.112,-0.456,-1.51,-45.928,-13.301,0.558,0.0,-96.428,-59.228,,1000.0
CHEMBL3403455,-8.977,-0.264,-0.855,-1.983,-8.994,-3.863,0.0,-0.817,-47.066,-16.551,0.529,-0.007,-91.875,-63.616,,1000.0
CHEMBL3403456,-9.824,-0.307,-0.975,-2.2,-9.824,-3.986,-0.525,-1.4,-48.143,-13.975,0.59,0.0,-90.086,-62.118,,6000.0
CHEMBL3403457,-8.363,-0.246,-0.797,-1.848,-8.381,-3.386,0.0,-0.693,-47.581,-16.333,0.527,0.0,-97.367,-63.913,,300.0
CHEMBL3586483,-7.914,-0.264,-0.82,-1.798,-7.914,-3.967,0.0,-2.162,-47.441,-0.269,0.628,-0.001,-71.837,-47.71,,690.0
CHEMBL3586484,-8.778,-0.274,-0.871,-1.966,-8.778,-3.791,-0.109,-2.004,-55.747,-4.25,0.55,0.0,-88.468,-59.997,,1000.0
CHEMBL3586485,-9.989,-0.294,-0.952,-2.207,-9.989,-4.692,-0.276,-1.826,-60.79,-4.276,0.486,0.0,-102.441,-65.066,,100.0
CHEMBL3586486,-7.509,-0.25,-0.778,-1.706,-7.513,-3.653,0.0,-2.066,-48.037,-0.083,0.625,-0.005,-71.073,-48.12,,61.0
CHEMBL3586487,-9.965,-0.311,-0.989,-2.231,-9.965,-4.485,-0.32,-2.037,-58.089,-5.111,0.548,0.0,-100.113,-63.2,,390.0
CHEMBL3586488,-9.937,-0.331,-1.029,-2.258,-9.94,-4.456,-0.304,-2.236,-57.564,-4.609,0.625,0.0,-97.273,-62.174,,100.0
CHEMBL3586489,-10.075,-0.315,-1.0,-2.256,-10.075,-4.405,-0.4,-2.066,-57.452,-5.863,0.548,0.0,-99.637,-63.316,,310.0
CHEMBL3586490,-5.292,-0.196,-0.588,-1.232,-5.292,-3.668,0.0,0.402,-47.508,-2.453,0.746,-0.028,-57.161,-49.961,,1000.0
CHEMBL3586491,-5.481,-0.183,-0.568,-1.245,-5.481,-3.877,0.0,0.736,-51.669,-2.25,0.611,-0.03,-62.893,-53.919,,2400.0
CHEMBL3586492,-8.249,-0.275,-0.854,-1.874,-8.249,-3.77,-0.06,-2.173,-50.23,-2.271,0.606,0.0,-77.185,-52.502,,410.0
CHEMBL3586493,-9.985,-0.333,-1.034,-2.269,-9.986,-4.364,-0.269,-2.173,-55.696,-6.673,0.606,0.0,-99.19,-62.369,,100.0
CHEMBL3586494,-9.927,-0.32,-1.006,-2.239,-9.928,-4.361,-0.264,-2.073,-56.186,-6.597,0.569,0.0,-98.118,-62.783,,1000.0
CHEMBL3586495,-9.835,-0.298,-0.956,-2.187,-9.836,-4.348,-0.244,-1.889,-57.766,-6.485,0.506,0.0,-101.326,-64.251,,47.0
CHEMBL3586496,-7.985,-0.242,-0.776,-1.776,-7.985,-4.743,0.0,-0.604,-50.828,-3.794,0.508,-0.036,-71.373,-54.621,,180.0
CHEMBL3586497,-10.183,-0.309,-0.99,-2.265,-10.183,-3.972,-0.456,-2.02,-54.094,-9.369,0.506,-0.13,-101.755,-63.463,,1000.0
CHEMBL3586498,-7.858,-0.231,-0.749,-1.736,-7.858,-4.699,0.0,-0.284,-53.549,-3.509,0.441,-0.112,-74.186,-57.059,,100.0
CHEMBL3586499,-6.395,-0.188,-0.609,-1.413,-6.395,-4.417,0.0,0.826,-53.622,-2.834,0.441,-0.138,-64.733,-56.456,,1000.0
CHEMBL3586500,-5.093,-0.154,-0.495,-1.133,-5.093,-1.582,0.0,-1.243,-46.051,-2.023,0.465,-0.127,-60.634,-48.075,,1000.0
CHEMBL3586501,-5.318,-0.152,-0.497,-1.167,-5.318,-1.988,-0.32,-0.042,-37.678,-9.528,0.415,-0.07,-51.44,-47.206,,100.0
CHEMBL3586502,-6.564,-0.182,-0.602,-1.432,-6.564,-4.57,0.0,1.08,-59.619,-2.918,0.48,-0.136,-75.389,-62.537,,59.0
CHEMBL3586503,-7.788,-0.223,-0.728,-1.71,-7.788,-4.614,0.0,-0.065,-54.709,-3.625,0.412,-0.242,-72.411,-58.333,,100.0
CHEMBL3586504,-7.099,-0.192,-0.639,-1.54,-7.099,-4.5,0.0,0.647,-59.397,-4.122,0.45,-0.108,-80.386,-63.519,,100.0
CHEMBL3586505,-8.882,-0.261,-0.846,-1.962,-8.883,-4.116,0.0,-1.633,-53.852,-4.878,0.439,-0.149,-77.851,-58.73,,100.0
CHEMBL3586506,-7.23,-0.201,-0.663,-1.577,-7.231,-4.117,0.0,0.145,-62.009,-3.7,0.478,-0.082,-86.513,-65.71,,100.0
CHEMBL3586507,-4.445,-0.131,-0.424,-0.982,-4.445,-1.08,-0.559,-0.125,-37.843,-6.443,0.437,-0.26,-53.571,-44.286,,180.0
CHEMBL3586508,-9.619,-0.267,-0.882,-2.099,-9.621,-3.74,-0.32,-1.765,-59.023,-9.041,0.511,0.0,-102.465,-68.064,,100.0
CHEMBL3586509,-9.788,-0.297,-0.951,-2.177,-9.788,-3.868,-0.32,-2.155,-56.819,-7.391,0.504,0.0,-103.653,-64.211,,7.0
CHEMBL3586510,-9.067,-0.292,-0.919,-2.045,-9.132,-3.629,-0.043,-2.348,-57.088,-5.478,0.565,0.0,-95.953,-62.566,,83.0
CHEMBL3586511,-9.072,-0.267,-0.864,-2.004,-9.073,-3.699,-0.065,-1.926,-61.763,-4.713,0.437,-0.025,-100.576,-66.476,,100.0
CHEMBL3590435,-8.353,-0.398,-1.097,-2.065,-8.353,-2.52,-0.286,-3.264,-44.123,-4.973,0.669,0.0,-73.356,-49.095,,110.0
CHEMBL3590436,-10.086,-0.403,-1.18,-2.391,-10.087,-2.524,-0.511,-3.159,-47.69,-14.829,0.805,-0.089,-109.41,-62.519,,150.0
CHEMBL3590437,-10.12,-0.405,-1.184,-2.399,-10.125,-2.489,-0.52,-2.849,-45.18,-18.1,0.797,-0.091,-110.07,-63.28,,9200.0
CHEMBL3590438,-10.194,-0.408,-1.192,-2.416,-10.194,-2.093,-0.656,-2.995,-45.789,-18.413,0.801,-0.2,-111.376,-64.202,,2.0
CHEMBL3590471,-10.033,-0.358,-1.088,-2.316,-10.033,-2.558,-0.265,-2.801,-51.771,-15.818,0.658,-0.106,-111.711,-67.588,,95.0
CHEMBL3590472,-8.441,-0.291,-0.894,-1.933,-8.441,-2.01,0.0,-3.062,-44.287,-11.753,0.617,-0.009,-79.968,-56.04,,20.0
CHEMBL3590473,-10.099,-0.348,-1.07,-2.312,-10.099,-2.738,-0.32,-2.717,-48.089,-16.565,0.617,-0.051,-101.457,-64.654,,8.0
CHEMBL3590474,-9.307,-0.321,-0.986,-2.131,-9.307,-2.714,-0.302,-2.664,-46.378,-12.003,0.617,-0.124,-96.178,-58.38,,0.3
CHEMBL3590475,-9.978,-0.384,-1.137,-2.343,-9.978,-2.995,-0.508,-2.484,-48.398,-14.507,0.757,-0.152,-101.079,-62.905,,14.0
CHEMBL3590476,-9.722,-0.335,-1.03,-2.226,-9.722,-3.191,-0.275,-2.489,-47.924,-13.381,0.737,-0.099,-93.072,-61.305,,6.0
CHEMBL3590477,-9.536,-0.341,-1.034,-2.201,-9.536,-2.557,-0.482,-2.566,-42.913,-15.516,0.67,-0.128,-92.789,-58.429,,0.8
CHEMBL3590478,-9.431,-0.314,-0.977,-2.143,-9.431,-2.75,-0.493,-2.26,-41.813,-15.111,0.553,-0.123,-88.692,-56.924,,9.0
CHEMBL3590479,-9.852,-0.34,-1.044,-2.256,-9.852,-3.087,-0.282,-2.663,-45.952,-13.485,0.598,-0.098,-92.412,-59.437,,4.0
CHEMBL3590480,-9.508,-0.288,-0.924,-2.114,-9.508,-2.118,-0.768,-2.955,-39.058,-14.131,0.541,-0.135,-89.585,-53.189,,2.0
CHEMBL3590481,-9.963,-0.321,-1.01,-2.247,-9.963,-3.03,-0.475,-2.094,-47.399,-16.872,0.663,-0.127,-101.016,-64.272,,6.0
CHEMBL3590482,-10.014,-0.313,-0.993,-2.242,-10.017,-3.453,-0.453,-2.138,-48.698,-13.766,0.638,-0.111,-101.229,-62.464,,62.0
CHEMBL3590483,-8.773,-0.274,-0.87,-1.965,-8.773,-1.988,-0.766,-2.628,-41.497,-12.21,0.636,-0.121,-85.225,-53.707,,160.0
CHEMBL3590484,-8.091,-0.279,-0.857,-1.853,-8.091,-2.638,-0.2,-2.385,-49.811,-5.846,0.593,-0.093,-68.147,-55.657,,480.0
CHEMBL3590485,-8.139,-0.271,-0.843,-1.849,-8.139,-1.88,-0.566,-3.07,-40.464,-7.347,0.553,-0.051,-67.859,-47.811,,21.0
CHEMBL3590486,-8.999,-0.31,-0.953,-2.061,-8.999,-3.135,-0.47,-2.427,-47.698,-7.628,0.598,-0.036,-79.37,-55.326,,4.0
CHEMBL3590487,-9.328,-0.333,-1.012,-2.153,-9.335,-2.444,-0.243,-2.738,-48.121,-13.26,0.5,-0.016,-102.156,-61.381,,10.0
CHEMBL3590488,-9.63,-0.357,-1.07,-2.242,-9.636,-2.385,-0.293,-2.861,-47.049,-15.191,0.544,-0.01,-102.878,-62.24,,1.0
CHEMBL3590489,-8.996,-0.281,-0.892,-2.014,-9.119,-1.925,-0.599,-3.049,-39.139,-12.6,0.477,-0.176,-83.035,-51.739,,23.0
CHEMBL3590490,-8.629,-0.278,-0.874,-1.946,-8.753,-2.709,-0.162,-2.401,-42.224,-11.449,0.513,-0.164,-81.507,-53.673,,13.0
CHEMBL3590491,-9.284,-0.29,-0.921,-2.079,-9.287,-1.917,-0.669,-3.037,-40.879,-12.559,0.477,-0.213,-87.361,-53.438,,3.0
CHEMBL3590492,-7.657,-0.239,-0.76,-1.715,-7.658,-2.168,-0.32,-1.556,-35.318,-13.68,0.477,-0.273,-61.923,-48.997,,3.0
CHEMBL3590493,-9.431,-0.304,-0.956,-2.127,-9.439,-2.434,-0.32,-2.397,-46.112,-14.447,0.403,-0.218,-98.78,-60.559,,1.0
CHEMBL3590515,-10.267,-0.342,-1.063,-2.333,-10.275,-2.425,-0.52,-3.357,-36.837,-16.158,0.435,-0.142,-95.099,-52.995,,0.5
CHEMBL3590516,-10.068,-0.336,-1.043,-2.288,-10.07,-2.509,-0.52,-2.52,-41.826,-18.327,0.435,-0.116,-103.292,-60.153,,0.5
CHEMBL3590517,-10.141,-0.338,-1.05,-2.304,-10.163,-2.57,-0.32,-2.52,-48.789,-17.87,0.435,-0.068,-112.435,-66.659,,6.0
CHEMBL3593777,-8.418,-0.301,-0.913,-1.943,-8.448,-3.041,-0.466,-1.849,-43.536,-7.96,0.404,-0.124,-77.868,-51.496,,1000.0
CHEMBL3601070,-8.785,-0.237,-0.791,-1.905,-8.796,-4.016,-0.298,-0.364,-40.785,-17.586,0.566,-0.008,-83.307,-58.371,,216.0
CHEMBL3601071,-9.706,-0.294,-0.943,-2.159,-9.781,-4.16,-0.436,-1.503,-46.263,-12.829,0.556,0.0,-94.406,-59.092,,3.0
CHEMBL3601072,-8.145,-0.233,-0.761,-1.788,-9.237,-3.459,-0.399,-0.802,-45.294,-18.121,0.5,-0.094,-89.535,-63.415,,4.0
CHEMBL3601073,-9.174,-0.287,-0.91,-2.054,-9.174,-3.321,-0.55,-1.652,-55.297,-9.827,0.588,0.0,-95.398,-65.124,,12.0
CHEMBL3601074,-9.904,-0.309,-0.983,-2.218,-9.909,-4.009,-0.436,-1.782,-48.411,-12.344,0.59,0.0,-93.72,-60.754,,11.0
CHEMBL3601075,-8.898,-0.262,-0.848,-1.966,-8.903,-3.588,-0.278,-1.378,-53.978,-9.898,0.525,0.0,-93.069,-63.877,,7.0
CHEMBL3601076,-9.28,-0.265,-0.867,-2.037,-9.285,-3.824,-0.503,-1.359,-43.548,-12.727,0.502,-0.014,-74.567,-56.275,,12.0
CHEMBL3601077,-9.03,-0.311,-0.957,-2.068,-9.049,-3.293,-0.631,-1.866,-41.982,-12.324,0.689,0.0,-81.603,-54.306,,647.0
CHEMBL3601078,-9.139,-0.286,-0.907,-2.047,-9.139,-3.382,-0.446,-1.643,-56.019,-9.704,0.588,0.0,-95.929,-65.723,,6.0
CHEMBL3601079,-9.385,-0.276,-0.894,-2.074,-9.391,-4.018,-0.304,-1.4,-53.207,-10.223,0.525,0.0,-95.087,-63.43,,2.0
CHEMBL3601080,-9.761,-0.296,-0.949,-2.171,-9.836,-4.19,-0.437,-1.504,-46.802,-12.807,0.556,0.0,-95.329,-59.609,,12.0
CHEMBL3601081,-9.893,-0.309,-0.981,-2.215,-9.898,-4.049,-0.456,-1.782,-48.807,-11.742,0.59,0.0,-93.6,-60.549,,18.0
CHEMBL3601082,-8.617,-0.308,-0.935,-1.989,-8.897,-3.531,-0.431,-1.944,-44.368,-10.027,0.73,0.0,-86.374,-54.396,,20000.0
CHEMBL3601083,-9.848,-0.328,-1.02,-2.238,-9.866,-3.587,-0.443,-2.069,-43.941,-13.477,0.452,0.0,-90.854,-57.418,,852.0
CHEMBL3601084,-9.777,-0.326,-1.013,-2.222,-9.795,-3.851,-0.445,-1.515,-43.876,-14.957,0.452,0.0,-95.371,-58.833,,2107.0
CHEMBL3601085,-9.5,-0.317,-0.984,-2.158,-9.517,-3.709,-0.436,-2.032,-46.139,-10.136,0.487,0.0,-87.913,-56.275,,932.0
CHEMBL3601086,-9.301,-0.31,-0.963,-2.113,-9.306,-3.65,-0.304,-2.211,-46.534,-10.044,0.693,0.0,-85.615,-56.578,,6008.0
CHEMBL3601185,-8.205,-0.228,-0.753,-1.79,-8.222,-3.996,-0.248,-0.572,-47.531,-9.631,0.56,-0.146,-84.215,-57.162,,4.0
CHEMBL3601186,-9.208,-0.263,-0.861,-2.021,-9.283,-4.092,-0.306,-0.37,-45.028,-18.059,0.59,-0.144,-97.774,-63.087,,11.0
CHEMBL3601187,-9.047,-0.251,-0.83,-1.974,-9.052,-4.211,-0.293,-0.994,-52.391,-9.956,0.558,0.0,-90.965,-62.348,,89.0
CHEMBL3601188,-9.311,-0.274,-0.887,-2.057,-9.311,-4.312,-0.49,-0.461,-42.442,-16.484,0.622,-0.075,-88.501,-58.926,,94.0
CHEMBL3601189,-10.116,-0.289,-0.945,-2.221,-10.121,-4.151,-0.288,-1.418,-41.792,-18.092,0.539,0.0,-90.763,-59.883,,8.0
CHEMBL3601190,-8.36,-0.226,-0.753,-1.813,-8.371,-3.915,0.0,-0.74,-50.596,-12.259,0.652,0.0,-87.786,-62.854,,341.0
CHEMBL3601191,-9.183,-0.248,-0.827,-1.991,-9.184,-4.463,-0.345,-0.809,-49.248,-10.593,0.485,0.0,-86.29,-59.841,,155.0
CHEMBL3601192,-8.423,-0.241,-0.787,-1.849,-8.441,-3.729,-0.286,-0.422,-42.335,-15.232,0.541,-0.143,-92.059,-57.568,,0.74
CHEMBL3601193,-7.741,-0.298,-0.882,-1.818,-7.775,-3.521,-0.464,-1.238,-33.478,-8.785,0.554,-0.115,-63.302,-42.263,,113.0
CHEMBL3601194,-8.462,-0.282,-0.876,-1.923,-8.491,-3.563,0.0,-0.998,-39.838,-16.913,0.652,-0.054,-78.708,-56.751,,204.0
CHEMBL3601195,-8.043,-0.244,-0.782,-1.789,-8.064,-4.361,-0.16,-0.828,-42.969,-7.472,0.554,0.0,-77.47,-50.44,,1140.0
CHEMBL3601196,-9.526,-0.28,-0.908,-2.105,-9.576,-4.38,-0.495,-0.714,-42.272,-15.345,0.529,-0.1,-100.088,-57.617,,3452.0
CHEMBL3601197,-8.028,-0.236,-0.765,-1.774,-8.065,-4.594,-0.236,-0.133,-45.675,-8.97,0.527,0.0,-74.058,-54.645,,373.0
CHEMBL3601198,-8.452,-0.325,-0.963,-1.985,-8.452,-3.482,-0.377,-1.345,-34.366,-13.589,0.557,-0.049,-66.804,-47.955,,9510.0
CHEMBL3601199,-8.369,-0.279,-0.867,-1.902,-8.369,-4.594,-0.304,-0.699,-44.657,-7.957,0.655,0.0,-75.384,-52.615,,11900.0
CHEMBL3621219,-10.001,-0.313,-0.992,-2.239,-10.017,-4.138,-0.263,-1.149,-42.493,-18.789,0.476,0.0,-89.553,-61.282,,375.0
CHEMBL3622183,-9.133,-0.304,-0.946,-2.075,-9.134,-3.429,-0.242,-2.017,-47.917,-11.302,0.646,0.0,-79.159,-59.219,,25.0
CHEMBL3622184,-9.427,-0.349,-1.047,-2.194,-9.429,-3.662,-0.304,-2.019,-42.081,-12.369,0.517,0.0,-80.686,-54.451,,635.0
CHEMBL3622185,-9.699,-0.346,-1.052,-2.239,-9.701,-3.932,-0.304,-1.918,-44.088,-12.188,0.485,0.0,-82.972,-56.276,,972.0
CHEMBL3622186,-8.923,-0.33,-0.991,-2.077,-8.966,-3.427,-0.304,-2.007,-42.098,-10.903,0.512,0.0,-76.324,-53.001,,1487.0
CHEMBL3622187,-9.423,-0.304,-0.955,-2.125,-9.504,-4.0,-0.304,-1.592,-45.93,-12.791,0.607,0.0,-84.17,-58.72,,1688.0
CHEMBL3622188,-9.4,-0.336,-1.019,-2.17,-9.411,-3.721,-0.303,-1.678,-43.388,-13.25,0.448,0.0,-83.132,-56.639,,352.0
CHEMBL3622511,-9.834,-0.339,-1.042,-2.252,-9.834,-3.861,-0.456,-2.093,-40.331,-12.41,0.454,0.0,-74.284,-52.741,,542.0
CHEMBL3622512,-8.987,-0.29,-0.911,-2.027,-9.387,-4.069,-0.456,-1.665,-40.816,-11.094,0.508,0.0,-75.072,-51.91,,18.0
CHEMBL3622513,-9.095,-0.303,-0.942,-2.067,-9.096,-3.671,-0.144,-1.162,-38.427,-18.236,0.539,0.0,-79.942,-56.663,,67.0
CHEMBL3622514,-10.013,-0.313,-0.993,-2.242,-10.013,-4.231,-0.264,-1.171,-41.873,-18.232,0.48,0.0,-87.301,-60.105,,43.0
CHEMBL3622515,-9.846,-0.29,-0.938,-2.175,-9.846,-4.017,-0.304,-1.671,-47.115,-12.758,0.418,-0.004,-86.066,-59.873,,134.8
CHEMBL3622516,-9.144,-0.254,-0.839,-1.995,-9.144,-3.715,-0.144,-1.049,-48.191,-14.848,0.4,0.0,-84.755,-63.038,,7.2
CHEMBL3622517,-9.36,-0.284,-0.91,-2.082,-9.445,-3.696,-0.227,-1.252,-46.548,-15.957,0.451,0.0,-82.973,-62.505,,43.0
CHEMBL3622518,-10.346,-0.357,-1.096,-2.369,-10.441,-3.903,-0.32,-2.528,-52.238,-10.022,0.462,-0.036,-104.088,-62.26,,187.0
CHEMBL3622519,-10.98,-0.392,-1.191,-2.535,-11.035,-3.641,-0.337,-2.328,-51.029,-16.496,0.344,-0.047,-110.743,-67.526,,620.0
CHEMBL3622520,-8.235,-0.294,-0.893,-1.901,-8.29,-3.263,0.0,-1.468,-47.938,-11.024,0.491,0.0,-92.365,-58.962,,36.0
CHEMBL3622521,-10.366,-0.346,-1.074,-2.355,-10.458,-3.778,-0.373,-2.382,-53.16,-10.476,0.304,0.0,-103.161,-63.636,,354.0
CHEMBL3622522,-10.211,-0.34,-1.058,-2.32,-10.244,-3.829,-0.19,-1.48,-52.727,-16.957,0.434,0.0,-110.794,-69.683,,258.0
CHEMBL3622523,-11.083,-0.369,-1.148,-2.518,-11.173,-3.849,-0.32,-2.441,-52.601,-15.472,0.434,-0.047,-119.27,-68.074,,79.0
CHEMBL3622524,-10.002,-0.323,-1.014,-2.256,-10.061,-3.952,-0.365,-2.036,-56.827,-8.093,0.412,-0.065,-97.49,-64.92,,2429.0
CHEMBL3622525,-10.249,-0.342,-1.062,-2.329,-10.33,-3.738,-0.272,-2.294,-55.25,-11.03,0.431,-0.04,-104.347,-66.28,,85.0
CHEMBL3622526,-9.849,-0.328,-1.02,-2.238,-9.866,-3.9,-0.344,-2.284,-57.107,-5.875,0.436,-0.039,-90.817,-62.982,,450.0
CHEMBL3622527,-11.165,-0.385,-1.183,-2.556,-11.194,-4.12,-0.32,-2.547,-52.524,-13.394,0.462,-0.034,-110.089,-65.918,,121.0
CHEMBL3622528,-10.256,-0.342,-1.062,-2.33,-10.276,-4.067,-0.617,-2.135,-53.089,-8.25,0.435,0.0,-91.503,-61.339,,454.0
CHEMBL3622529,-10.48,-0.349,-1.085,-2.381,-10.573,-3.871,-0.32,-2.282,-52.316,-12.523,0.434,-0.04,-110.698,-64.839,,847.0
CHEMBL3622530,-9.188,-0.306,-0.952,-2.088,-9.281,-3.412,-0.143,-1.447,-55.093,-12.744,0.434,-0.048,-106.215,-67.838,,93.0
CHEMBL3622531,-8.41,-0.29,-0.891,-1.926,-8.428,-3.012,-0.259,-1.405,-39.167,-16.577,0.692,0.0,-77.613,-55.744,,470.0
CHEMBL3622532,-9.929,-0.284,-0.928,-2.18,-10.188,-3.713,-0.498,-1.421,-48.131,-16.986,0.498,-0.099,-107.607,-65.118,,73.0
CHEMBL3634378,-9.473,-0.316,-0.981,-2.152,-9.473,-2.865,-0.469,-2.405,-45.006,-12.733,0.553,-0.126,-88.016,-57.739,,40.0
CHEMBL3634379,-10.235,-0.341,-1.06,-2.326,-10.236,-3.417,-0.519,-2.273,-42.457,-15.542,0.555,-0.128,-90.236,-57.999,,5.0
CHEMBL3634380,-5.689,-0.19,-0.589,-1.293,-5.689,-2.252,-0.122,-1.107,-29.526,-6.621,0.515,-0.253,-44.882,-36.148,,20.0
CHEMBL3634381,-9.704,-0.335,-1.028,-2.222,-9.704,-3.054,-0.507,-2.419,-39.855,-14.853,0.598,-0.101,-89.049,-54.709,,0.5
CHEMBL3634382,-9.891,-0.341,-1.048,-2.265,-9.891,-3.422,-0.507,-2.148,-40.907,-14.969,0.6,-0.125,-86.369,-55.876,,25.0
CHEMBL3634383,-8.888,-0.306,-0.942,-2.035,-8.888,-3.381,-0.153,-2.108,-42.497,-10.421,0.555,-0.112,-77.428,-52.918,,0.2
CHEMBL3634384,-9.47,-0.305,-0.96,-2.136,-9.471,-3.006,-0.435,-2.069,-39.258,-15.704,0.513,-0.154,-77.593,-54.962,,280.0
CHEMBL3634501,-10.293,-0.332,-1.043,-2.321,-10.294,-3.571,-0.52,-2.227,-44.795,-14.002,0.513,-0.148,-91.868,-58.798,,140.0
CHEMBL3634502,-9.825,-0.339,-1.041,-2.25,-9.825,-2.776,-0.213,-2.636,-49.689,-14.623,0.587,-0.11,-102.145,-64.312,,12.0
CHEMBL3634503,-8.595,-0.296,-0.911,-1.968,-8.595,-2.723,-0.059,-2.426,-40.303,-12.479,0.587,-0.087,-84.066,-52.782,,34.0
CHEMBL3634504,-10.641,-0.367,-1.127,-2.436,-10.641,-3.251,-0.52,-2.646,-41.974,-17.492,0.59,-0.091,-94.069,-59.466,,1.0
