Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy
CHEMBL5087312,-11.139,-0.293,-0.985,-2.402,-11.143,-5.31,-0.539,-1.507,-58.175,-9.377,0.546,-0.017,-104.822,-67.553
CHEMBL3903386,-11.137,-0.371,-1.153,-2.53,-11.231,-3.796,-0.384,-2.416,-53.502,-15.265,0.38,-0.05,-117.19,-68.768
CHEMBL5077968,-11.135,-0.286,-0.968,-2.388,-11.137,-4.935,-0.629,-1.579,-60.255,-9.968,0.533,-0.019,-104.609,-70.224
CHEMBL3910622,-11.126,-0.337,-1.081,-2.474,-11.268,-3.458,-0.64,-3.262,-58.807,-12.198,0.871,-0.01,-112.166,-71.006
CHEMBL4107909,-11.125,-0.384,-1.179,-2.547,-11.129,-3.867,-0.542,-2.571,-52.787,-12.972,0.462,-0.026,-108.816,-65.759
CHEMBL4112662,-11.122,-0.327,-1.06,-2.457,-11.179,-3.353,-0.096,-3.324,-55.489,-16.117,0.825,-0.04,-120.18,-71.605
CHEMBL4114246,-11.12,-0.371,-1.152,-2.527,-11.177,-4.287,-0.327,-2.596,-45.263,-14.365,0.461,-0.012,-94.216,-59.628
CHEMBL4579427,-11.119,-0.327,-1.059,-2.456,-11.289,-4.131,-0.46,-2.105,-48.67,-16.862,0.533,-0.164,-114.896,-65.532
CHEMBL4108510,-11.114,-0.327,-1.059,-2.455,-11.114,-3.918,-0.302,-3.231,-61.994,-8.655,0.753,-0.019,-108.176,-70.65
CHEMBL3890086,-11.114,-0.3,-1.001,-2.41,-11.114,-4.087,-0.56,-1.793,-65.031,-11.349,0.45,-0.17,-123.365,-76.381
CHEMBL4107519,-11.112,-0.3,-1.001,-2.41,-11.372,-3.849,-0.96,-1.699,-41.857,-20.598,0.318,0,-99.032,-62.455
CHEMBL4109233,-11.109,-0.347,-1.102,-2.488,-11.188,-3.399,-0.606,-3.323,-56.692,-10.979,0.72,-0.098,-109.918,-67.671
CHEMBL402612,-11.109,-0.427,-1.266,-2.609,-11.119,-3.266,-0.424,-3.169,-45.596,-15.53,0.456,-0.108,-111.593,-61.126
CHEMBL4106801,-11.1,-0.317,-1.037,-2.437,-11.1,-4.142,-0.13,-3.105,-64.955,-7.717,0.713,-0.032,-110.969,-72.672
CHEMBL4108427,-11.098,-0.326,-1.057,-2.452,-11.098,-4.208,-0.47,-3.164,-57.562,-7.344,0.73,-0.007,-99.708,-64.906
CHEMBL4108427,-11.098,-0.326,-1.057,-2.452,-11.098,-4.208,-0.47,-3.164,-57.562,-7.344,0.73,-0.007,-99.708,-64.906
CHEMBL4109550,-11.097,-0.3,-0.999,-2.407,-11.097,-3.963,-0.384,-2.875,-66.866,-7.657,0.618,0,-109.073,-74.523
CHEMBL401633,-11.093,-0.504,-1.413,-2.712,-11.14,-3.666,-0.432,-3.058,-45.132,-14.523,0.563,-0.111,-111.332,-59.655
CHEMBL4115090,-11.091,-0.336,-1.078,-2.466,-11.091,-3.454,-0.32,-2.781,-51.846,-17.835,0.784,-0.052,-111.37,-69.681
CHEMBL4109646,-11.089,-0.37,-1.149,-2.52,-11.089,-3.807,-0.549,-3.558,-54.528,-8.446,0.819,0,-97.676,-62.975
CHEMBL4109646,-11.089,-0.37,-1.149,-2.52,-11.089,-3.807,-0.549,-3.558,-54.528,-8.446,0.819,0,-97.676,-62.975
CHEMBL4110394,-11.084,-0.277,-0.948,-2.364,-11.087,-4.135,-0.32,-2.156,-57.529,-10.421,0.202,-0.238,-110.121,-67.95
CHEMBL401633,-11.083,-0.504,-1.412,-2.709,-11.13,-3.057,-0.594,-3.298,-43.918,-16.034,0.563,-0.144,-113.008,-59.951
CHEMBL3622523,-11.083,-0.369,-1.148,-2.518,-11.173,-3.849,-0.32,-2.441,-52.601,-15.472,0.434,-0.047,-119.27,-68.074
CHEMBL3971525,-11.083,-0.369,-1.148,-2.518,-11.173,-3.849,-0.32,-2.441,-52.601,-15.472,0.434,-0.047,-119.27,-68.074
CHEMBL3622523,-11.083,-0.369,-1.148,-2.518,-11.173,-3.849,-0.32,-2.441,-52.601,-15.472,0.434,-0.047,-119.27,-68.074
CHEMBL5088588,-11.082,-0.292,-0.98,-2.39,-11.084,-5.288,-0.532,-1.525,-57.606,-9.238,0.546,-0.02,-105.607,-66.843
CHEMBL256513,-11.073,-0.554,-1.503,-2.771,-11.155,-2.82,-0.787,-3.59,-33.083,-21.106,0.992,-0.129,-102.876,-54.189
CHEMBL403442,-11.067,-0.481,-1.368,-2.676,-11.069,-3.349,-0.392,-3.455,-45.417,-13.497,0.521,-0.1,-107.093,-58.914
CHEMBL4108607,-11.066,-0.291,-0.979,-2.386,-11.069,-4.29,-0.317,-2.043,-60.45,-12.024,0.433,-0.027,-122.942,-72.475
CHEMBL4115266,-11.065,-0.291,-0.979,-2.386,-11.072,-4.323,-0.789,-1.521,-46.946,-15.168,0.422,-0.238,-76.107,-62.114
CHEMBL4111100,-11.063,-0.357,-1.121,-2.495,-11.067,-4.179,-0.32,-2.609,-48.801,-12.171,0.435,-0.127,-105.281,-60.972
CHEMBL4108523,-11.06,-0.284,-0.962,-2.372,-11.239,-3.333,-0.608,-2.975,-59.956,-12.592,0.659,-0.096,-110.421,-72.548
CHEMBL3917746,-11.059,-0.307,-1.014,-2.413,-11.059,-3.918,-0.392,-3.142,-58.056,-8.208,0.682,-0.155,-104.45,-66.264
CHEMBL3936946,-11.056,-0.316,-1.033,-2.427,-11.125,-4.68,-0.411,-1.635,-62.479,-11.083,0.428,-0.04,-122.57,-73.562
CHEMBL3953652,-11.056,-0.335,-1.075,-2.459,-11.16,-3.368,-0.425,-3.287,-59.676,-11.359,0.697,-0.089,-115.132,-71.035
CHEMBL3979957,-11.054,-0.357,-1.12,-2.493,-11.11,-4.388,-0.32,-2.537,-51.992,-11.129,0.446,-0.042,-104.318,-63.121
CHEMBL4107813,-11.05,-0.325,-1.053,-2.441,-11.05,-3.679,-0.449,-3.202,-53.94,-11.759,0.742,0,-101.145,-65.7
CHEMBL4107813,-11.05,-0.325,-1.053,-2.441,-11.05,-3.679,-0.449,-3.202,-53.94,-11.759,0.742,0,-101.145,-65.7
CHEMBL4107813,-11.05,-0.325,-1.053,-2.441,-11.05,-3.679,-0.449,-3.202,-53.94,-11.759,0.742,0,-101.145,-65.7
CHEMBL4107813,-11.05,-0.325,-1.053,-2.441,-11.05,-3.679,-0.449,-3.202,-53.94,-11.759,0.742,0,-101.145,-65.7
CHEMBL4111965,-11.05,-0.368,-1.144,-2.511,-11.106,-4.254,-0.32,-2.616,-49.709,-12.428,0.474,-0.04,-108.786,-62.137
CHEMBL4112884,-11.048,-0.345,-1.096,-2.474,-11.128,-3.802,-0.496,-3.407,-56.885,-9.351,0.834,-0.009,-106.314,-66.236
CHEMBL4112058,-11.048,-0.299,-0.995,-2.396,-11.288,-4.164,-0.695,-2.241,-61.734,-11.584,0.657,-0.021,-104.008,-73.318
CHEMBL402344,-11.048,-0.526,-1.451,-2.732,-11.1,-3.192,-0.701,-3.444,-39.483,-15.83,0.689,-0.105,-105.172,-55.312
CHEMBL4107588,-11.046,-0.345,-1.096,-2.473,-11.051,-3.839,-0.34,-2.538,-56.036,-12.149,0.387,-0.097,-114.143,-68.185
CHEMBL4109920,-11.043,-0.307,-1.013,-2.409,-11.043,-3.873,-0.539,-2.792,-61.402,-9.631,0.718,-0.042,-108.528,-71.033
CHEMBL4115236,-11.042,-0.315,-1.032,-2.424,-11.205,-3.145,-0.649,-3.046,-57.643,-14.819,0.77,-0.03,-126.48,-72.463
CHEMBL4112384,-11.042,-0.307,-1.013,-2.409,-11.133,-3.533,-0.499,-3.037,-66.553,-9.948,0.764,-0.007,-118.48,-76.5
CHEMBL4108474,-11.039,-0.325,-1.052,-2.439,-11.131,-3.519,-0.548,-3.199,-59.087,-10.465,0.748,-0.089,-110.079,-69.551
CHEMBL3955569,-11.035,-0.334,-1.073,-2.454,-11.438,-3.647,-0.229,-3.326,-59.563,-12.852,0.694,-0.023,-123.386,-72.416
CHEMBL4111164,-11.034,-0.356,-1.118,-2.488,-11.193,-4.214,-0.354,-2.339,-51.646,-14.361,0.45,0,-109.651,-66.008
CHEMBL5081576,-11.03,-0.306,-1.012,-2.406,-11.034,-5,-0.652,-2.069,-48.489,-9.403,0.523,0,-94.762,-57.892
CHEMBL4762550,-11.029,-0.368,-1.142,-2.506,-11.029,-4.017,-0.794,-2.421,-49.961,-11.589,0.521,-0.082,-100.042,-61.551
CHEMBL4110222,-11.024,-0.306,-1.011,-2.405,-11.024,-3.265,-0.681,-2.841,-61.307,-12.179,0.655,0,-114.365,-73.487
CHEMBL255935,-11.024,-0.459,-1.325,-2.639,-11.037,-3.38,-0.42,-3.342,-43.833,-14.237,0.534,-0.102,-106.177,-58.071
CHEMBL4115542,-11.021,-0.276,-0.942,-2.35,-11.144,-3.616,-0.715,-2.937,-48.445,-12.86,0.551,-0.075,-79.321,-61.305
CHEMBL3892729,-11.02,-0.367,-1.141,-2.504,-11.024,-4.299,-0.32,-2.433,-51.333,-12.215,0.47,-0.043,-107.112,-63.547
CHEMBL4108230,-11.015,-0.344,-1.093,-2.467,-11.015,-3.938,-0.304,-2.425,-51.045,-14.557,0.417,-0.03,-109.313,-65.601
CHEMBL4111100,-11.011,-0.355,-1.116,-2.483,-11.016,-4.012,-0.32,-2.558,-52.404,-12.58,0.435,-0.053,-108.651,-64.984
CHEMBL4111866,-11.011,-0.334,-1.07,-2.449,-11.105,-3.759,-0.568,-3.269,-58.024,-9.78,0.865,-0.006,-108.655,-67.804
CHEMBL4787177,-11.011,-0.344,-1.092,-2.466,-11.011,-4.436,-0.733,-2.144,-47.177,-13.285,0.692,-0.038,-95.315,-60.463
CHEMBL4787177,-11.011,-0.344,-1.092,-2.466,-11.011,-4.436,-0.733,-2.144,-47.177,-13.285,0.692,-0.038,-95.315,-60.463
CHEMBL4110138,-11.011,-0.344,-1.092,-2.466,-11.017,-3.734,-0.349,-2.419,-46.59,-16.441,0.294,-0.013,-108.191,-63.032
CHEMBL3978837,-11.01,-0.262,-0.911,-2.324,-11.011,-4.601,-0.234,-1.525,-67.901,-10.581,0.341,-0.009,-123.878,-78.482
CHEMBL3920482,-11.007,-0.344,-1.092,-2.465,-11.008,-3.644,-0.329,-3.406,-63.544,-6.818,0.625,-0.054,-107.677,-70.362
CHEMBL3985891,-11.007,-0.408,-1.223,-2.562,-11.052,-3.955,-0.342,-2.636,-48.646,-14.247,0.524,-0.073,-104.678,-62.893
CHEMBL4111696,-11.003,-0.29,-0.973,-2.373,-11.003,-4.136,-0.684,-2.03,-64.033,-10.93,0.695,-0.006,-108.285,-74.963
CHEMBL3916413,-11.001,-0.379,-1.165,-2.519,-11.102,-3.317,-0.544,-3.685,-54.526,-11.424,0.883,0,-104.138,-65.95
CHEMBL3916413,-11.001,-0.379,-1.165,-2.519,-11.102,-3.317,-0.544,-3.685,-54.526,-11.424,0.883,0,-104.138,-65.95
CHEMBL3909014,-10.996,-0.275,-0.94,-2.345,-10.999,-4.492,-0.275,-1.81,-64.889,-10.193,0.388,-0.037,-120.909,-75.082
CHEMBL3910394,-10.995,-0.333,-1.069,-2.445,-12.298,-3.228,-0.11,-3.371,-51.169,-22.945,0.519,-0.107,-125.787,-74.114
CHEMBL3950656,-10.989,-0.366,-1.138,-2.497,-10.989,-4.209,-0.077,-2.308,-51.889,-15.224,0.485,-0.001,-121.916,-67.113
CHEMBL3950656,-10.989,-0.366,-1.138,-2.497,-10.989,-4.209,-0.077,-2.308,-51.889,-15.224,0.485,-0.001,-121.916,-67.113
CHEMBL3932579,-10.988,-0.323,-1.047,-2.428,-11.093,-3.406,-0.258,-3.207,-58.823,-12.252,0.656,-0.1,-119.725,-71.075
CHEMBL3919163,-10.98,-0.392,-1.191,-2.535,-11.035,-3.641,-0.337,-2.328,-51.029,-16.496,0.344,-0.047,-110.743,-67.526
CHEMBL3622519,-10.98,-0.392,-1.191,-2.535,-11.035,-3.641,-0.337,-2.328,-51.029,-16.496,0.344,-0.047,-110.743,-67.526
CHEMBL3622519,-10.98,-0.392,-1.191,-2.535,-11.035,-3.641,-0.337,-2.328,-51.029,-16.496,0.344,-0.047,-110.743,-67.526
CHEMBL4106712,-10.98,-0.314,-1.026,-2.41,-11.01,-3.633,-0.546,-3.041,-58.795,-10.13,0.679,-0.01,-108.998,-68.924
CHEMBL3953525,-10.977,-0.366,-1.137,-2.494,-10.977,-4.471,-0.35,-2.081,-51.019,-13.151,0.45,0,-111.956,-64.17
CHEMBL3982186,-10.974,-0.333,-1.067,-2.441,-11.085,-3.19,-0.744,-3.289,-56.02,-12.9,0.879,-0.003,-112.18,-68.92
CHEMBL3982186,-10.974,-0.333,-1.067,-2.441,-11.085,-3.19,-0.744,-3.289,-56.02,-12.9,0.879,-0.003,-112.18,-68.92
CHEMBL4569547,-10.973,-0.378,-1.162,-2.513,-10.978,-4.379,-0.307,-2.469,-50.542,-11.756,0.505,-0.037,-107.711,-62.299
CHEMBL3946350,-10.973,-0.274,-0.938,-2.34,-10.973,-4.964,-0.244,-1.53,-64.725,-9.759,0.466,0,-115.79,-74.484
CHEMBL4113934,-10.972,-0.323,-1.045,-2.424,-11.053,-3.757,-0.567,-3.161,-56.707,-9.423,0.722,-0.042,-104.7,-66.13
CHEMBL3943605,-10.969,-0.313,-1.025,-2.408,-10.97,-4.6,-0.408,-1.773,-61.34,-10.644,0.499,-0.024,-115.737,-71.984
CHEMBL3921423,-10.968,-0.296,-0.988,-2.379,-11.009,-3.804,-0.296,-2.069,-60.837,-14.194,0.449,-0.118,-132.158,-75.03
CHEMBL4109668,-10.962,-0.354,-1.111,-2.472,-10.962,-4.065,-0.32,-2.324,-55.047,-12.781,0.446,-0.031,-113.61,-67.828
CHEMBL3921423,-10.962,-0.296,-0.987,-2.377,-11.003,-3.785,-0.295,-2.075,-60.427,-14.522,0.449,-0.097,-125.692,-74.949
CHEMBL255867,-10.96,-0.406,-1.218,-2.551,-11.426,-3.143,-0.795,-3.059,-46.305,-17.135,0.591,-0.135,-118.018,-63.44
CHEMBL4115348,-10.957,-0.322,-1.044,-2.421,-10.961,-4.173,-0.32,-2.074,-56.464,-12.09,0.413,-0.17,-114.814,-68.555
CHEMBL3894494,-10.957,-0.296,-0.987,-2.376,-11.019,-3.733,-0.289,-2.003,-46.756,-19.231,0.374,-0.146,-112.35,-65.987
CHEMBL3916413,-10.956,-0.378,-1.161,-2.509,-11.057,-3.358,-0.593,-3.683,-54.543,-10.533,0.883,0,-102.916,-65.075
CHEMBL3916413,-10.956,-0.378,-1.161,-2.509,-11.057,-3.358,-0.593,-3.683,-54.543,-10.533,0.883,0,-102.916,-65.075
CHEMBL4110250,-10.956,-0.353,-1.11,-2.471,-11.035,-3.683,-0.526,-3.482,-55.671,-9.575,0.884,-0.009,-104.659,-65.246
CHEMBL4110250,-10.956,-0.353,-1.11,-2.471,-11.035,-3.683,-0.526,-3.482,-55.671,-9.575,0.884,-0.009,-104.659,-65.246
CHEMBL3914855,-10.956,-0.304,-1.005,-2.39,-10.956,-3.91,-0.175,-3.05,-58.296,-10.046,0.601,0,-90.028,-68.342
CHEMBL3914855,-10.956,-0.304,-1.005,-2.39,-10.956,-3.91,-0.175,-3.05,-58.296,-10.046,0.601,0,-90.028,-68.342
CHEMBL4107447,-10.955,-0.342,-1.087,-2.453,-11.034,-3.584,-0.451,-3.391,-57.818,-9.544,0.723,-0.008,-107.454,-67.363
CHEMBL4107911,-10.948,-0.304,-1.004,-2.388,-10.948,-3.852,-0.781,-2.349,-54.851,-12.624,0.672,0,-94.445,-67.475
CHEMBL3955423,-10.947,-0.353,-1.109,-2.469,-11.456,-3.21,-0.191,-3.544,-53.575,-15.742,0.683,-0.154,-121.498,-69.317
CHEMBL3975374,-10.945,-0.322,-1.043,-2.418,-10.946,-4.156,-0.608,-2.061,-61.901,-10.62,0.567,0,-116.976,-72.521
CHEMBL3932942,-10.943,-0.332,-1.064,-2.434,-10.943,-3.658,-0.068,-3.312,-63.536,-7.766,0.591,-0.153,-107.901,-71.301
CHEMBL3923273,-10.941,-0.365,-1.133,-2.486,-11.055,-3.325,-0.493,-3.614,-54.602,-11.487,0.829,0,-104.952,-66.089
CHEMBL4113432,-10.938,-0.296,-0.985,-2.372,-10.938,-3.618,-0.489,-2.833,-66.235,-8.679,0.615,0,-101.885,-74.914
CHEMBL4114135,-10.936,-0.296,-0.985,-2.372,-11.091,-3.762,-0.182,-2.457,-61.551,-15.814,0.786,-0.025,-132.571,-77.365
CHEMBL3933400,-10.935,-0.331,-1.063,-2.432,-11.031,-3.482,-0.519,-3.241,-57.372,-11.196,0.769,-0.011,-110.307,-68.568
CHEMBL3933400,-10.935,-0.331,-1.063,-2.432,-11.031,-3.482,-0.519,-3.241,-57.372,-11.196,0.769,-0.011,-110.307,-68.568
CHEMBL4114212,-10.934,-0.28,-0.951,-2.345,-11.093,-4.126,-0.126,-2.361,-57.344,-13.99,0.689,-0.203,-115.435,-71.334
CHEMBL4114212,-10.934,-0.28,-0.951,-2.345,-11.093,-4.126,-0.126,-2.361,-57.344,-13.99,0.689,-0.203,-115.435,-71.334
CHEMBL3925304,-10.934,-0.377,-1.158,-2.504,-10.934,-4.701,-0.216,-1.675,-48.611,-16.272,0.705,-0.175,-114.056,-64.883
CHEMBL4109005,-10.932,-0.331,-1.063,-2.431,-10.932,-3.989,-0.472,-3.315,-55.729,-8.347,0.889,-0.006,-99.44,-64.076
CHEMBL4115124,-10.926,-0.341,-1.084,-2.447,-10.932,-4.02,-0.33,-2.282,-49.343,-14.179,0.39,-0.097,-114.4,-63.522
CHEMBL4114417,-10.921,-0.352,-1.107,-2.463,-10.925,-4.157,-0.32,-2.555,-50.985,-11.709,0.446,-0.033,-104.087,-62.694
CHEMBL4115098,-10.921,-0.352,-1.107,-2.463,-10.925,-4.157,-0.32,-2.555,-50.985,-11.709,0.446,-0.033,-104.087,-62.694
CHEMBL404472,-10.921,-0.475,-1.35,-2.641,-10.932,-3.009,-0.436,-3.61,-40.152,-15.633,0.584,-0.109,-102.609,-55.784
CHEMBL4110300,-10.918,-0.295,-0.983,-2.368,-11.429,-3.962,-0.378,-2.895,-64.913,-10.204,0.655,-0.072,-105.869,-75.117
CHEMBL4111164,-10.916,-0.352,-1.106,-2.462,-11.076,-4.221,-0.32,-2.576,-45.009,-14.386,0.45,0,-117.213,-59.395
CHEMBL4441283,-10.914,-0.198,-0.755,-2.18,-10.948,-3.701,-0.569,-1.935,-64.255,-10.518,0.248,-0.201,-120.846,-74.772
CHEMBL3910846,-10.914,-0.312,-1.02,-2.396,-10.914,-4.103,-0.067,-3.118,-66.952,-6.596,0.788,-0.076,-109.866,-73.547
CHEMBL3921034,-10.905,-0.33,-1.06,-2.425,-10.905,-3.781,-0.16,-3.342,-55.365,-9.702,0.602,0,-101.054,-65.067
CHEMBL255867,-10.903,-0.404,-1.211,-2.538,-12.739,-3.805,-0.744,-3.44,-47.824,-17.567,0.411,-0.136,-129.924,-65.392
CHEMBL3926214,-10.903,-0.273,-0.932,-2.325,-10.903,-4.265,-0.345,-1.537,-58.559,-13.995,0.378,-0.106,-117.581,-72.554
CHEMBL3976959,-10.895,-0.33,-1.059,-2.423,-10.923,-4.283,-0.6,-2.284,-50.491,-11.979,0.59,-0.025,-103.984,-62.47
CHEMBL3940416,-10.894,-0.34,-1.081,-2.44,-11.003,-3.265,-0.406,-2.691,-57.757,-15.93,0.735,-0.1,-125.427,-73.687
CHEMBL5082986,-10.894,-0.294,-0.981,-2.363,-10.901,-4.743,-0.866,-1.643,-53.494,-10.187,0.581,-0.027,-100.859,-63.681
CHEMBL3361258,-10.892,-0.419,-1.241,-2.558,-10.892,-3.288,-0.599,-2.857,-39.688,-14.969,0.281,-0.2,-96.458,-54.656
CHEMBL4111327,-10.889,-0.363,-1.128,-2.474,-10.89,-3.947,-0.526,-2.255,-38.091,-18.859,0.572,0,-89.564,-56.95
CHEMBL3940643,-10.888,-0.272,-0.931,-2.322,-10.888,-4.745,-0.318,-1.556,-62.269,-10.354,0.407,-0.009,-117.316,-72.623
CHEMBL4108659,-10.887,-0.311,-1.017,-2.39,-10.954,-3.864,-0.705,-2.5,-53.315,-12.633,0.684,-0.008,-101.662,-65.948
CHEMBL4108659,-10.887,-0.311,-1.017,-2.39,-10.954,-3.864,-0.705,-2.5,-53.315,-12.633,0.684,-0.008,-101.662,-65.948
CHEMBL3962443,-10.881,-0.32,-1.037,-2.404,-10.987,-3.543,-0.094,-3.069,-58.802,-10.993,0.436,-0.128,-110.021,-69.795
CHEMBL3983043,-10.881,-0.311,-1.017,-2.389,-10.992,-3.171,-0.301,-3.102,-62.502,-10.63,0.537,-0.236,-115.473,-73.132
CHEMBL4106997,-10.88,-0.253,-0.886,-2.285,-10.964,-2.758,-0.745,-2.927,-51.675,-15.289,0.486,-0.143,-99.072,-66.963
CHEMBL4108005,-10.877,-0.363,-1.127,-2.471,-10.882,-4.048,-0.279,-2.523,-53.649,-11.714,0.438,-0.032,-107.199,-65.363
CHEMBL4106779,-10.875,-0.34,-1.079,-2.435,-10.88,-3.896,-0.32,-2.327,-57.622,-12.102,0.387,-0.029,-112.639,-69.725
CHEMBL403433,-10.875,-0.494,-1.385,-2.658,-10.891,-3.225,-0.394,-3.414,-40.433,-15.764,0.626,-0.097,-107.756,-56.197
CHEMBL4789541,-10.873,-0.375,-1.152,-2.49,-10.874,-4.388,-0.493,-1.994,-47.572,-13.518,0.491,-0.083,-100.507,-61.09
CHEMBL3962227,-10.872,-0.351,-1.102,-2.452,-10.929,-4.265,-0.32,-2.029,-50.808,-15.224,0.557,-0.049,-110.464,-66.032
CHEMBL4113337,-10.87,-0.294,-0.979,-2.357,-10.877,-4.037,-0.731,-2.372,-65.172,-7.566,0.657,0,-103.045,-72.738
CHEMBL4108247,-10.87,-0.329,-1.056,-2.417,-10.875,-4.005,-0.32,-1.793,-53.123,-14.86,0.339,-0.212,-103.452,-67.983
CHEMBL4110735,-10.858,-0.319,-1.035,-2.399,-10.858,-3.408,-0.32,-2.689,-55.79,-15.953,0.742,-0.001,-108.013,-71.744
CHEMBL4110735,-10.858,-0.319,-1.035,-2.399,-10.858,-3.408,-0.32,-2.689,-55.79,-15.953,0.742,-0.001,-108.013,-71.744
CHEMBL4110735,-10.858,-0.319,-1.035,-2.399,-10.858,-3.408,-0.32,-2.689,-55.79,-15.953,0.742,-0.001,-108.013,-71.744
CHEMBL4110735,-10.858,-0.319,-1.035,-2.399,-10.858,-3.408,-0.32,-2.689,-55.79,-15.953,0.742,-0.001,-108.013,-71.744
CHEMBL3898994,-10.858,-0.31,-1.015,-2.383,-11.032,-3.267,-0.518,-3.089,-61.703,-11.14,0.713,-0.115,-125.439,-72.843
CHEMBL3937953,-10.853,-0.402,-1.206,-2.526,-10.854,-3.862,-0.257,-2.458,-44.379,-16.935,0.523,-0.04,-107.488,-61.314
CHEMBL4107459,-10.839,-0.35,-1.098,-2.445,-10.934,-3.911,-0.32,-2.679,-55.25,-11.126,0.415,-0.008,-110.796,-66.376
CHEMBL3947203,-10.834,-0.285,-0.958,-2.336,-10.86,-4.569,-0.196,-1.791,-66.427,-9.942,0.513,-0.004,-108.89,-76.369
CHEMBL4109995,-10.831,-0.361,-1.122,-2.461,-10.91,-3.439,-0.545,-3.555,-54.589,-9.649,0.815,-0.01,-103.823,-64.239
CHEMBL4109995,-10.831,-0.361,-1.122,-2.461,-10.91,-3.439,-0.545,-3.555,-54.589,-9.649,0.815,-0.01,-103.823,-64.239
CHEMBL4109321,-10.821,-0.277,-0.941,-2.32,-10.821,-4.188,-0.32,-1.764,-53.321,-14.793,0.374,-0.038,-96.971,-68.114
CHEMBL3948538,-10.82,-0.349,-1.096,-2.44,-10.899,-3.459,-0.513,-3.46,-55.672,-9.587,0.767,-0.012,-105.149,-65.259
CHEMBL3948538,-10.82,-0.349,-1.096,-2.44,-10.899,-3.459,-0.513,-3.46,-55.672,-9.587,0.767,-0.012,-105.149,-65.259
CHEMBL3948538,-10.82,-0.349,-1.096,-2.44,-10.899,-3.459,-0.513,-3.46,-55.672,-9.587,0.767,-0.012,-105.149,-65.259
CHEMBL3965205,-10.818,-0.328,-1.051,-2.406,-10.929,-3.471,-0.554,-3.258,-58.37,-10.025,0.781,-0.006,-107.774,-68.394
CHEMBL3955522,-10.813,-0.36,-1.12,-2.457,-10.818,-3.812,-0.269,-2.467,-52.193,-12.939,0.307,-0.026,-105.197,-65.131
CHEMBL3956279,-10.809,-0.338,-1.072,-2.42,-10.93,-3.342,-0.304,-3.43,-59.956,-9.907,0.751,-0.12,-109.941,-69.863
CHEMBL3954623,-10.808,-0.27,-0.924,-2.305,-11.148,-4.726,-0.262,-1.835,-63.897,-9.36,0.274,0,-113.544,-73.257
CHEMBL3956425,-10.808,-0.318,-1.03,-2.388,-10.808,-4.045,-0.071,-3.026,-61.351,-7.322,0.531,-0.031,-105.426,-68.673
CHEMBL4109750,-10.806,-0.284,-0.956,-2.33,-10.964,-4.345,-0.317,-2.029,-59.334,-11.424,0.435,-0.028,-119.621,-70.758
CHEMBL3909749,-10.806,-0.36,-1.119,-2.455,-10.963,-3.458,-0.47,-3.619,-55.403,-10.686,0.956,0,-104.983,-66.089
CHEMBL3922475,-10.801,-0.327,-1.05,-2.402,-10.9,-3.163,-0.16,-3.191,-58.352,-13.139,0.73,-0.227,-110.692,-71.491
CHEMBL3922475,-10.801,-0.327,-1.05,-2.402,-10.9,-3.163,-0.16,-3.191,-58.352,-13.139,0.73,-0.227,-110.692,-71.491
CHEMBL4112445,-10.801,-0.327,-1.05,-2.402,-10.801,-3.644,-0.586,-3.276,-56.189,-9.087,0.882,-0.004,-99.621,-65.276
CHEMBL5091192,-10.797,-0.284,-0.955,-2.328,-10.936,-4.838,-0.516,-1.365,-53.998,-13.081,0.463,-0.018,-110.335,-67.078
CHEMBL4113759,-10.797,-0.327,-1.049,-2.401,-10.797,-3.996,-0.606,-2.158,-61.124,-11.362,0.723,0,-110.911,-72.486
CHEMBL5082615,-10.795,-0.284,-0.955,-2.328,-10.798,-5.203,-0.551,-1.352,-58.606,-8.654,0.546,-0.01,-105.111,-67.259
CHEMBL4115189,-10.793,-0.337,-1.071,-2.417,-10.872,-3.492,-0.537,-3.369,-56.826,-9.025,0.723,-0.003,-103.225,-65.851
CHEMBL4115189,-10.793,-0.337,-1.071,-2.417,-10.872,-3.492,-0.537,-3.369,-56.826,-9.025,0.723,-0.003,-103.225,-65.851
CHEMBL3931392,-10.792,-0.327,-1.049,-2.4,-10.887,-3.395,-0.251,-3.564,-57.593,-9.313,0.7,-0.1,-114.09,-66.906
CHEMBL4115333,-10.791,-0.327,-1.049,-2.4,-10.791,-3.8,-0.799,-2.461,-54.368,-12.47,0.861,-0.003,-103.906,-66.838
CHEMBL4106530,-10.79,-0.327,-1.049,-2.4,-10.793,-4.367,-0.32,-1.881,-54.601,-12.728,0.458,-0.043,-107.654,-67.329
CHEMBL4107677,-10.788,-0.3,-0.989,-2.354,-10.88,-3.324,-0.746,-2.175,-59.05,-15.36,0.674,-0.053,-116.458,-74.41
CHEMBL3938766,-10.788,-0.317,-1.028,-2.383,-10.788,-3.907,-0.038,-3.218,-64.819,-6.379,0.652,-0.079,-108.785,-71.198
CHEMBL4107607,-10.788,-0.317,-1.028,-2.383,-10.875,-3.297,-0.816,-3.15,-56.591,-11.2,0.902,-0.005,-103.577,-67.79
CHEMBL4109898,-10.787,-0.292,-0.971,-2.339,-10.787,-3.228,-0.792,-2.54,-60.742,-12.651,0.71,-0.002,-115.199,-73.393
