Molecule ChEMBL ID,Smiles
CHEMBL3353207,Cc1ccc(-n2nc(N3CCN(C4CCCCCC4)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL4110840,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCC(F)C1
CHEMBL3917759,C[C@@H](CO)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NCCNS(C)(=O)=O
CHEMBL3951642,CC(C)(CCO)Oc1ccc(Cl)cc1NC(=O)c1csc2cncnc12
CHEMBL3927810,O=C(Nc1cc(Cl)ccc1N1CCCCCC1)c1cnn2cccnc12
CHEMBL3972693,Cc1ccc(-n2nc(C3CCCN(Cc4cccnc4F)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3983893,NCCCOc1cc2ncccc2cc1NC(=O)c1csc2cncnc12
CHEMBL3941333,O=C(Nc1cc(Cl)ccc1OCCCO)c1csc2cncnc12
CHEMBL3980058,COC(=O)CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C
CHEMBL3961753,Cc1ccc(-n2nc(-c3ccc(S(=O)(=O)C4CC4)cc3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3919571,O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1cnn2cccnc12
CHEMBL3909398,Cc1ccc(-n2nc(C3CCN([S+]([O-])c4ccc(C#N)cc4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3914760,Cc1ccc(-n2nc(C3CCN([S+]([O-])c4ccc(Cl)nc4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3936302,Cc1ccc(-n2nc(C3CCN(C4CCC(C(F)(F)F)CC4)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3890992,O=C(Nc1cc(-c2ccncc2)nn1-c1ccc(F)cc1)c1cnn2cccnc12
CHEMBL3969956,Cc1ccc(-n2nc(C3CCN(Cc4cccnc4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3975331,Cc1ccc(-n2nc(N3CCN(C4CCCCC4)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL4111712,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cc(F)ccc2s1
CHEMBL3965756,CCOP(=O)(CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C)OCC
CHEMBL3916291,CCc1ccc(OC)c(NC(=O)c2cnn3cccnc23)c1
CHEMBL3909014,CCN(CC)CCC(=O)N1CCC(c2cc(NC(=O)c3cnn4cc(Br)cnc34)n(-c3ccc(C)cc3)n2)CC1
CHEMBL4583622,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C)nc34)CC2)CC1
CHEMBL3931124,Cc1ccc(-n2nc(C3CCN(C4CCOCC4)CC3)cc2NC(=O)c2cnn3cc(Br)cnc23)cc1
CHEMBL3895108,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(CCO)C(C)C)nc12
CHEMBL4108188,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1COCC1(F)F
CHEMBL3942465,Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cc(Br)cnc23)cc1
CHEMBL3936608,Cc1ccc(-n2nc(C3CCN(C4CN(C(=O)NC(C)(C)C)C4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3926793,Cc1ccc(-n2nc(C3CCN([S+]([O-])c4ccc5ccccc5c4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3900598,Cc1ccc(-n2nc(C3CCN(C4CN(S(=O)(=O)C5CC5)C4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3936244,Cc1ccc(-n2nc(C3CCN(C4CN(S(=O)(=O)CF)C4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL408383,O=C(Nc1ccccc1OC(F)F)c1csc(-c2cccnc2)n1
CHEMBL402361,COc1ccc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1
CHEMBL402629,COc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1
CHEMBL3980194,CCCC(C)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)CC1
CHEMBL3898449,Cc1ccc(-n2nc(C3CCN(C(C)c4ncccc4F)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3971655,Cc1ccc(-n2nc(-c3ccc(=O)n(C)c3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3899862,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCC(O)CO)nc12
CHEMBL3967389,Cc1ccc(-n2nc(C3CCCN(Cc4cscn4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL258233,Cn1nccc1Nc1cccc(-c2cnc3ccccn23)n1
CHEMBL402080,c1cc(-c2cnc3ccccn23)nc(N2C[C@H]3C[C@@H]2CN3)c1
CHEMBL258004,c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1
CHEMBL402104,O=C(Nc1ccccc1Cl)c1cccc(-c2cncnc2)n1
CHEMBL257127,COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1csc(-c2cccnc2)n1
CHEMBL404514,COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)c(OC)c1
CHEMBL256504,c1cc(N[C@H]2CCCNC2)nc(-c2cnc3ccccn23)c1
CHEMBL436653,Clc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1
CHEMBL255935,COc1ccc2c(c1)ncn2-c1cccc(NC2CCNCC2)n1
CHEMBL404142,NC1CCCN(c2cccc(-c3cnc4ccccn34)n2)C1
CHEMBL3942983,COc1ccc(Cl)cc1NC(=O)c1csc2cnc(NCCN)nc12
CHEMBL3975753,O=C(Nc1cc2cccnc2cc1O[C@@H]1CC[C@H](O)C1)c1csc2cncnc12
CHEMBL3921515,Cc1ccc(-n2nc(C3CCCN(Cc4nccs4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3980126,Cc1ccc(-n2nc(C3CCN(C(=O)C4(O)CCC4)CC3)cc2NC(=O)c2cnn3cc(Br)cnc23)cc1
CHEMBL3896014,COc1cc(C(=O)NCCCO)ccc1NC(=O)c1cnn2cccnc12
CHEMBL3953542,NC(=O)c1cnc2c(C(=O)Nc3cc(Cl)ccc3OC3CCC(O)CC3)cnn2c1
CHEMBL3941034,O=C(Nc1cc(Cl)ccc1O[C@H]1CC[C@@H](O)CC1)c1csc2cncnc12
CHEMBL3974716,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@](O)(c2ccncc2)CC1
CHEMBL4111162,CC(C)Nc1cc(-n2ccc3cnc(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4111587,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CC1
CHEMBL4110079,CC(C)(CO)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4110250,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CC1
CHEMBL4110814,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc2ncoc2c1
CHEMBL4108627,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(C#N)c1F
CHEMBL3958341,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(C(=O)C2CN(S(C)(=O)=O)C2)CC1
CHEMBL3938325,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1cnc(N2CCOCC2)nc1
CHEMBL4108248,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@@H]1CCN(c2ncc(F)cn2)C1
CHEMBL3927286,Cc1ccc(-n2nc(C3CCN(C4CCC(C#N)CC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3943097,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCCN)nc12
CHEMBL4111218,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CN(c2ncc(F)cn2)C1
CHEMBL3921310,Cc1ccc(-n2nc(C3CCN(CC(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3915439,Cc1ccc(-n2nc(C3CCN(Cc4ccn[nH]4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4108818,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCN(c2ncc(F)cn2)CC1
CHEMBL4114980,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCCC1
CHEMBL4115333,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC(CO)CF
CHEMBL4113144,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(Cl)cnc32)cc1NC1CCOCC1
CHEMBL4110413,O=c1[nH]c(N2CCCCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2c(C3CC3)nccc2s1
CHEMBL4108900,Cn1nnnc1-c1ccc(Nc2cc(-n3ncc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cc1
CHEMBL3403430,Nc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(C2CC2)n1
CHEMBL3622522,NC1CCCC(Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)C1
CHEMBL4083655,COc1cc2c(OC[C@@H]3CCC(=O)N3)cccc2cc1C(N)=O
CHEMBL4086222,CC(C)Oc1cc2c(-c3ccc(C#N)cc3)cccc2cc1C(N)=O
CHEMBL4096351,Cc1cc2c(N[C@H]3CC[C@H](N(C)C)CC3)ncnc2s1
CHEMBL4105582,Cc1[nH]c2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c2c1C
CHEMBL2022379,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1
CHEMBL3622187,O=c1[nH]c(OC2CCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL3622526,O=C1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1
CHEMBL4109312,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc(C(N)=O)cc1
CHEMBL3920819,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)ccc43)cc2NC(C)C)CC1
CHEMBL3954007,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2NC2CCOCC2)CC1
CHEMBL3403440,Nc1ncc(-c2nc3ccncc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1
CHEMBL4109646,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)O
CHEMBL3895223,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](C(=O)NC(C)C)CC1
CHEMBL3958699,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](O)CC1
CHEMBL4110840,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCC(F)C1
CHEMBL3930830,CCCCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C
CHEMBL3403435,Nc1ncc(-c2ccccc2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1
CHEMBL255235,O=C(Nc1ccccc1Cl)c1csc(-c2ccc[n+]([O-])c2)n1
CHEMBL4109783,CC(CF)Nc1cc(-n2ccc3cncnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4113245,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC1CC1
CHEMBL3926706,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](C(=O)NC2CC2)CC1
CHEMBL4115485,CC(C)(F)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1Nc1cnn(CC(F)F)c1
CHEMBL4110597,C[C@H](CF)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NCCC(C)(C)O
CHEMBL4113330,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2cnc3cc(C#N)cnc32)cc1NC1COC1
CHEMBL4111230,CCCn1cc(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1
CHEMBL3982186,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@@H]1C[C@H]1CO
CHEMBL3932579,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCN(C)CC1
CHEMBL3912832,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@](F)(c2nccs2)CC1
CHEMBL3922192,CC(C)CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@@H](C)CO
CHEMBL3925644,CC(=O)N[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)CC1
CHEMBL4115604,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(=O)N1CCN(S(C)(=O)=O)CC1
CHEMBL4107752,CC(CCF)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4110545,CCn1cc(Nc2cc(-n3ncc4cc(Cl)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1
CHEMBL4110464,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2cnc3cc(Cl)cnc32)cc1Nc1cnn(CC(F)F)c1
CHEMBL4109266,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(NS(C)(=O)=O)c1
CHEMBL4107426,CC(Nc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O)C(F)(F)F
CHEMBL4111435,CC(C)Nc1cc(-n2ncc3cc(F)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4107049,CC(O)CCNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3940416,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCNC1
CHEMBL4109707,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCC(N)C1
CHEMBL3900741,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(C(C)(C)O)cn1
CHEMBL4795391,Cn1cc(NC(=O)c2cnc3ccc(N[C@H]4CCCNC4)nn23)c(C(F)F)n1
CHEMBL3923198,COC1CCC(O)(CCNC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)CC1
CHEMBL3969520,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@](O)(c2cccnc2)CC1
CHEMBL3590435,Cn1cc(NC(=O)c2cnn3cccnc23)c(C(N)=O)n1
CHEMBL3590516,Cn1cc(NC(=O)c2cnn3ccc(N4C[C@H](N)C[C@@H](F)C4)nc23)c(C(F)(F)F)n1
CHEMBL2441273,CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1
CHEMBL4111872,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC12CC(C1)C2
CHEMBL3906627,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(F)cc3F)n2)CC1
CHEMBL3981292,COc1ccc(-n2nc(C3CCN(S(=O)(=O)C(F)(F)F)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4560045,O=C(Nc1nc2cc(CN3CCN(CCOCCOCCOCCOc4ccc5c(c4)C(=O)N(C4CCCNC4=O)C5=O)CC3)ccc2n1[C@H]1CC[C@@H](CO)CC1)c1cccc(C(F)(F)F)c1
CHEMBL3746678,CCc1cc2c(cc1-c1cnn(CCCN(C)C)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
CHEMBL3361253,c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c3c(sc2n1)CCC3
CHEMBL4107447,CC(C)(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4107049,CC(O)CCNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4115287,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC1(F)CCC1
CHEMBL3403448,COCCCNc1ncc(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1
CHEMBL3403432,CCCNc1nc(C)c(-c2nc3ccccc3s2)c(N[C@@H]2CC[C@@H](O)[C@H]2O)n1
CHEMBL4089619,CC(C)Oc1cc2c(O[C@@H]3CCCNC3)nccc2cc1C(N)=O
CHEMBL4111603,CCCNC(=O)NCc1cnc2c(ccn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1
CHEMBL3590491,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCC(F)(F)C[C@@H]4N)nc23)c(C(F)(F)F)n1
CHEMBL4114139,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C(N)=O)cnc32)cc1NC1CCC1
CHEMBL4109623,CC(C)Nc1cc(-n2ncc3cc(Cl)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4106606,CC(C)Nc1cc(-n2ncc3cc(Br)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3586498,Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4088745,CS(=O)(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1
CHEMBL4098698,NC(=O)c1cnc(Nc2ccc3c(c2)CC(=O)N3)cc1NCc1ccccc1
CHEMBL4071076,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@@H]1CCCC[C@H]1O
CHEMBL3938382,O=C(Nc1cccc(NCCO)c1N1CCCCC1)c1cnn2cccnc12
CHEMBL3926214,Cc1ccc(-n2nc(C3CCN([S+]([O-])c4ccc(F)cc4F)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3586485,COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1OC
CHEMBL3966073,Cc1ccc(-n2nc(C3CCN(C4CN(S(=O)(=O)C(C)C)C4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3978719,COc1cc2ncccc2cc1NC(=O)c1cnn2cc(O)cnc12
CHEMBL378693,CCN(CC)CCn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21
CHEMBL4103497,CCC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12
CHEMBL4473472,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC(F)(F)F)c3)n2)c(C(N)=O)n1
CHEMBL258004,c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1
CHEMBL4518902,Cn1cc(NC(=O)c2cccc(-n3cccc3)n2)c(C(N)=O)n1
CHEMBL402174,COc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1
CHEMBL256719,O=C(Nc1ccccc1Cl)c1cccc(-c2cn[nH]c2)n1
CHEMBL408077,COc1cccc(NC(=O)c2csc(-c3cccnc3)n2)c1
CHEMBL259213,Cc1ccccc1NC(=O)c1csc(-c2cccnc2)n1
CHEMBL265923,COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)cc1
CHEMBL4081711,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12
CHEMBL258024,Cn1cnc(CNc2cccc(-c3cnc4ccccn34)n2)c1
CHEMBL485324,CN(c1nccc(-c2cnc3ccccn23)n1)C1CCNCC1
CHEMBL210682,O=C(Nc1nc2cc(Cl)ccc2[nH]1)c1cccc([N+](=O)[O-])c1
CHEMBL210821,Cc1cc2nc(NC(=O)c3cccc([N+](=O)[O-])c3)[nH]c2cc1C
CHEMBL402295,c1cc(NC2C[C@H]3CC[C@@H](C2)N3)nc(-c2cnc3ccccn23)c1
CHEMBL404471,N#Cc1ccccc1Nc1cccc(-c2cnc3ccccn23)n1
CHEMBL404472,Cc1ccc2c(c1)ncn2-c1cccc(NC2CCNCC2)n1
CHEMBL3355482,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
CHEMBL142425,C[C@H](O)CNc1cc(-c2[nH]c3cccnc3c2-c2ccc(F)cc2)ccn1
CHEMBL4436128,CCn1c(N2CCOCC2)nc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc21
CHEMBL4108348,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL4113028,O=c1[nH]c(N2CCCC2c2ccncc2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL256942,Clc1cc2ncn(-c3cccc(NC4CCNCC4)n3)c2cc1Cl
CHEMBL402612,COc1cc2ncn(-c3cccc(NC4CCNCC4)n3)c2cc1OC
CHEMBL403210,N#Cc1ccc2ncc(-c3cccc(N[C@@H]4CCCNC4)n3)n2c1
CHEMBL256735,O=C(c1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1)N1CCOCC1
CHEMBL256717,COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1cccc(-c2cnn(C)c2)n1
CHEMBL4104915,c1cc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1
CHEMBL403358,NC(=O)c1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1
CHEMBL402344,c1cc(NC2CCNC2)nc(-c2cnc3ccccn23)c1
CHEMBL403395,c1cc(NCC2CCCN2)nc(-c2cnc3ccccn23)c1
CHEMBL4113443,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(F)cnc32)cc1NC1CCC(F)C1
CHEMBL3969623,CC(C)Nc1cc(-n2ccc3cncnc32)ncc1C(=O)NCCC(C)(C)O
CHEMBL4109716,Cc1cnc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)s1
CHEMBL3891604,Cc1ccc(-n2nc(-c3cnn(CCS(C)(=O)=O)c3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3971390,Cc1ccc(-n2nc(C3CCN(C4CCC5(CCC(=O)N5)CC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3968683,Cc1ccc(-n2nc(C3CCN(C4CC(C#N)C4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3968371,COc1ccc(-n2nc(C3CCN(S(=O)(=O)C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4108397,O=c1[nH]c(N2CCC(Cn3cccn3)CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL4112264,CC1CC(C)CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)C1
CHEMBL4108230,COC1CN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C[C@@H]1O
CHEMBL3895042,O=c1[nH]c(N2CCOCC2)nc(NC2CCC(O)CC2)c1-c1nc2ccccc2s1
CHEMBL4566431,CC(C)(O)[C@H](F)CN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(C4COC4)CC3)cc2C1=O
CHEMBL4113216,CC1(c2ccc(Cl)cc2)CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1
CHEMBL4107142,O=c1[nH]c(NC2CCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2cnccc2s1
CHEMBL3945726,O=c1[nH]c(N2CCOCC2)nc(NCCN2CCCCC2)c1-c1nc2ccccc2s1
CHEMBL3921524,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NCC(=O)NC1CCS(=O)(=O)C1
CHEMBL3938709,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(F)=C1CCOCC1
CHEMBL3973484,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1cnn(C2COC2)c1
CHEMBL4109209,CC(C)(F)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(O)c1
CHEMBL4107813,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC(O)C1
CHEMBL3904382,C[C@@H](CF)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4107813,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC(O)C1
CHEMBL4107813,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC(O)C1
CHEMBL4111656,CC(C)Nc1cc(-n2cnc3cnc(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)F
CHEMBL4111310,COc1cccc(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)c1
CHEMBL3890756,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1
CHEMBL3931358,O=c1[nH]c(N2CCOCC2)nc(NC2CNC2)c1-c1nc2ccccc2s1
CHEMBL3921034,CCNc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](C(C)(C)O)CC1
CHEMBL3892469,CC(C)Nc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC1(C)CC1
CHEMBL3914088,COc1cnc(NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)cn1
